run_id,run_timestamp,source_system,cloud,target_system,database_name,schema_name,table_name,source_row_count,parquet_row_count,target_row_count,parquet_file_path,cloud_path,start_time,end_time,duration_seconds,status,error_message,extraction_status,upload_status,table_creation_status,load_status,local_cleanup,load_type,watermark_value,source_database,source_schema,source_table,target_database,target_schema,target_table,inserted_rows,updated_rows
365a608e-1c0b-4509-b485-f7896a6b69e2,2026-06-04 14:52:29.323793,sapsqlserver,aws,snowflake,,,,9,9,9,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/brands\brands_20260604_145234.parquet,bikestores/production/brands/brands_20260604_145234.parquet,2026-06-04 14:52:33.983723,2026-06-04 14:52:58.193159,24.209436,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FULL,,bikestores,production,brands,bikestores,production,brands,0,0
365a608e-1c0b-4509-b485-f7896a6b69e2,2026-06-04 14:52:29.323793,sapsqlserver,aws,snowflake,,,,7,7,7,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/categories\categories_20260604_145259.parquet,bikestores/production/categories/categories_20260604_145259.parquet,2026-06-04 14:52:59.064309,2026-06-04 14:53:23.227776,24.163467,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FULL,,bikestores,production,categories,bikestores,production,categories,0,0
243af961-de94-4419-b508-1737c093f0a5,2026-06-04 14:49:06.844760,sapsqlserver,aws,snowflake,,,,9,9,9,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/brands\brands_20260604_145444.parquet,bikestores/production/brands/brands_20260604_145444.parquet,2026-06-04 14:54:42.821711,2026-06-04 14:55:05.832623,23.010912,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,INCREMENTAL,2025-11-24 10:30:15.290,bikestores,production,brands,bikestores,production,brands,0,9
243af961-de94-4419-b508-1737c093f0a5,2026-06-04 14:49:06.844760,sapsqlserver,aws,snowflake,,,,7,7,7,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/categories\categories_20260604_145508.parquet,bikestores/production/categories/categories_20260604_145508.parquet,2026-06-04 14:55:07.370398,2026-06-04 14:55:27.848748,20.47835,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,INCREMENTAL,2025-11-10 10:56:25.073,bikestores,production,categories,bikestores,production,categories,0,7
ae637e68-adc5-47e4-bef3-e674aa56af36,2026-06-04 16:51:35.944925,sapsqlserver,aws,snowflake,,,,9,9,9,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/brands\brands_20260604_165137.parquet,bikestores/production/brands/brands_20260604_165137.parquet,2026-06-04 16:51:37.803107,2026-06-04 16:52:05.272454,27.469347,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FULL,,bikestores,production,brands,bikestores,production,brands,0,0
243af961-de94-4419-b508-1737c093f0a5,2026-06-04 14:49:06.844760,sapsqlserver,aws,snowflake,,,,9,9,9,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/brands\brands_20260604_145444.parquet,bikestores/production/brands/brands_20260604_145444.parquet,2026-06-04 14:54:42.821711,2026-06-04 14:55:05.832623,23.010912,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,INCREMENTAL,2025-11-24 10:30:15.290000,bikestores,production,brands,bikestores,production,brands,0,9
243af961-de94-4419-b508-1737c093f0a5,2026-06-04 14:49:06.844760,sapsqlserver,aws,snowflake,,,,7,7,7,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/categories\categories_20260604_145508.parquet,bikestores/production/categories/categories_20260604_145508.parquet,2026-06-04 14:55:07.370398,2026-06-04 14:55:27.848748,20.47835,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,INCREMENTAL,2025-11-10 10:56:25.073000,bikestores,production,categories,bikestores,production,categories,0,7
243af961-de94-4419-b508-1737c093f0a5,2026-06-04 14:49:06.844760,sapsqlserver,aws,snowflake,,,,9,9,9,D:\DATA LOAD ACCELERATORS\ingestion_engine\core_engine\Extract\bikestores/production/brands\brands_20260604_165240.parquet,bikestores/production/brands/brands_20260604_165240.parquet,2026-06-04 16:52:38.625781,2026-06-04 16:53:02.837782,24.212001,SUCCESS,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,INCREMENTAL,2025-11-24 10:30:15.290000,bikestores,production,brands,bikestores,production,brands,0,9
